id	start	end	gene	dist
ENSMUST00000004655.7	193	1620	Psg17	1427
ENSMUST00000004657.13	194	1621	Psg19	1427
ENSMUST00000004673.14	115	1230	Ndrg2	1115
ENSMUST00000004683.12	141	1883	Mcoln1	1742
ENSMUST00000004686.12	50	775	Pex11g	725
ENSMUST00000004715.1	113	1669	Mospd2	1556
ENSMUST00000004728.11	8	1219	Cd33	1211
ENSMUST00000004729.4	66	833	Etfb	767
ENSMUST00000004745.8	1	1783	Stxbp2	1782
ENSMUST00000004756.13	118	1362	Wwox	1244
ENSMUST00000004770.6	163	1764	Tyr	1601
ENSMUST00000004774.3	60	869	Aqp1	809
ENSMUST00000004780.15	76	1782	Arid3b	1706
ENSMUST00000004784.10	95	1012	Cnn2	917
ENSMUST00000004786.9	157	789	Polr2e	632
ENSMUST00000004829.12	133	1326	Cd244a	1193
ENSMUST00000004850.7	13	2808	Adgre1	2795
ENSMUST00000004868.5	164	664	Mtfp1	500
ENSMUST00000004910.11	82	1137	Eif2b2	1055
ENSMUST00000004920.3	498	3611	Ulk2	3113
ENSMUST00000004936.9	78	437	Ccl24	359
ENSMUST00000004943.1	54	701	Tmed11	647
ENSMUST00000004949.7	407	1999	Traf6	1592
ENSMUST00000004955.13	238	1347	Prpsap2	1109
ENSMUST00000004959.2	83	736	Grap	653
ENSMUST00000004964.14	118	1071	Pou1f1	953
ENSMUST00000004965.7	219	860	Chmp2b	641
ENSMUST00000004968.10	668	2893	Plod3	2225
ENSMUST00000004985.10	299	3913	Brpf3	3614
ENSMUST00000004990.13	412	1494	Mapk14	1082
ENSMUST00000004994.15	90	1544	Pax3	1454
ENSMUST00000005003.11	107	1987	Lbr	1880
ENSMUST00000005014.8	205	1230	Hapln2	1025
ENSMUST00000005015.9	267	1742	Prcc	1475
ENSMUST00000005016.15	179	1606	Rrnad1	1427
ENSMUST00000005017.14	308	1021	Hdgf	713
ENSMUST00000005019.5	176	592	Crabp2	416
ENSMUST00000005053.13	27	449	Tmem242	422
ENSMUST00000005057.6	229	2292	Thop1	2063
ENSMUST00000005064.13	213	1736	Pias4	1523
ENSMUST00000005066.8	340	1521	Map2k1	1181
ENSMUST00000005067.5	88	1035	Sgta	947
ENSMUST00000005069.7	76	663	Nmrk2	587
ENSMUST00000005073.12	36	1310	Zp3	1274
ENSMUST00000005077.6	141	770	Hspb1	629
ENSMUST00000005103.11	238	2220	Nfe2l3	1982
ENSMUST00000005108.9	491	5563	Kdm5a	5072
ENSMUST00000005164.11	84	1280	Prkacb	1196
ENSMUST00000005173.10	53	1561	Sgsh	1508
ENSMUST00000005185.7	124	420	Cstb	296
ENSMUST00000005188.13	302	2167	Sh2b2	1865
ENSMUST00000005218.14	280	2622	Cd44	2342
ENSMUST00000005233.11	92	5038	Eif2ak4	4946
ENSMUST00000005234.12	276	2096	Wdr1	1820
ENSMUST00000005255.8	247	1350	Ccn4	1103
ENSMUST00000005256.13	156	1340	Ndrg1	1184
ENSMUST00000005262.1	50	997	4930550C14Rik	947
ENSMUST00000005279.7	305	1645	Klf5	1340
ENSMUST00000005292.14	155	751	Prdx2	596
ENSMUST00000005334.2	44	1255	Shbg	1211
ENSMUST00000005336.8	196	1902	Senp3	1706
ENSMUST00000005352.9	61	3402	Corin	3341
ENSMUST00000005364.11	63	1130	G6pc2	1067
ENSMUST00000005365.14	146	826	Spc25	680
ENSMUST00000005394.12	122	1045	Ufd1	923
ENSMUST00000005413.3	148	2787	Zfp112	2639
ENSMUST00000005431.5	266	2482	Letm1	2216
ENSMUST00000005452.5	341	2740	Fgfr4	2399
ENSMUST00000005470.4	192	1484	Cadm3	1292
ENSMUST00000005477.5	10	1512	Cyp2b10	1502
ENSMUST00000005487.11	101	601	Txn2	500
ENSMUST00000005488.8	217	990	Casp14	773
ENSMUST00000005490.9	194	1879	Slc1a6	1685
ENSMUST00000005493.13	524	2155	Slc1a3	1631
ENSMUST00000005503.4	88	4164	Msh6	4076
ENSMUST00000005504.14	40	2832	Fbxo11	2792
ENSMUST00000005507.9	6	2600	Mlxipl	2594
ENSMUST00000005509.10	100	966	Stx1a	866
ENSMUST00000005532.8	152	3889	Nid1	3737
ENSMUST00000005548.7	130	999	Hmox1	869
ENSMUST00000005583.11	163	861	Pafah1b3	698
ENSMUST00000005592.6	222	2288	Siglecg	2066
ENSMUST00000005597.8	1	2664	Zfp658	2663
ENSMUST00000005600.5	255	3146	Rfx1	2891
ENSMUST00000005601.8	56	1927	Il27ra	1871
ENSMUST00000005606.7	195	1250	Prkaca	1055
ENSMUST00000005607.8	323	931	Asf1b	608
ENSMUST00000005611.9	206	649	Myl10	443
ENSMUST00000005620.9	140	1162	Dnajb1	1022
ENSMUST00000005630.10	155	3031	Msh4	2876
ENSMUST00000005643.13	327	1868	Celf1	1541
ENSMUST00000005647.3	181	972	Ndufs3	791
ENSMUST00000005651.12	231	2267	Por	2036
ENSMUST00000005669.8	24	1499	Cyp2b13	1475
ENSMUST00000005671.9	33	4142	Igf1r	4109
ENSMUST00000005678.5	174	1169	Fcer2a	995
ENSMUST00000005685.14	60	1544	Cyp2a5	1484
ENSMUST00000005692.13	43	3147	Atp4a	3104
ENSMUST00000005705.7	568	3072	Trim28	2504
ENSMUST00000005711.5	220	888	Chmp2a	668
ENSMUST00000005714.13	545	1096	Ube2m	551
ENSMUST00000005719.3	43	4104	Adcy9	4061
ENSMUST00000005749.5	187	3708	Ctr9	3521
ENSMUST00000005769.12	106	1143	Tmod4	1037
ENSMUST00000005798.8	51	1271	Snx6	1220
ENSMUST00000005810.8	78	1130	Mthfd2	1052
ENSMUST00000005815.6	98	3037	Kit	2939
ENSMUST00000005817.8	276	1202	Tomm40l	926
ENSMUST00000005820.10	211	1287	Nr1i3	1076
ENSMUST00000005824.11	72	380	Apoa2	308
ENSMUST00000005825.7	255	3857	Pan2	3602
ENSMUST00000005826.8	185	1579	Cs	1394
ENSMUST00000005830.14	119	796	Bcas2	677
ENSMUST00000005839.10	162	542	Sh2d1a	380
ENSMUST00000005841.15	269	2479	Ctcf	2210
ENSMUST00000005849.10	208	603	Agrp	395
ENSMUST00000005860.15	93	425	Pvalb	332
ENSMUST00000005862.8	339	1355	Tfap4	1016
ENSMUST00000005889.15	99	2636	Vav1	2537
ENSMUST00000005891.6	107	862	Klk9	755
ENSMUST00000005923.6	54	848	Psmb4	794
ENSMUST00000005933.3	553	1338	Klk1b16	785
ENSMUST00000005950.11	52	1473	Mmp12	1421
ENSMUST00000005952.10	220	1512	Slc30a4	1292
ENSMUST00000005953.10	221	1573	Sqor	1352
ENSMUST00000005954.8	121	639	Bloc1s6	518
ENSMUST00000005964.6	90	1214	Adh5	1124
ENSMUST00000005976.7	109	828	Tnfsf14	719
ENSMUST00000006005.11	420	2195	Pth1r	1775
ENSMUST00000006020.7	367	2361	Cnga2	1994
ENSMUST00000006027.6	49	618	Reep5	569
ENSMUST00000006029.10	120	1397	Arhgap8	1277
ENSMUST00000006037.12	223	4611	Ncoa2	4388
ENSMUST00000006046.4	112	882	Trh	770
ENSMUST00000006053.12	127	2598	Smpd4	2471
ENSMUST00000006071.13	246	1313	Otx1	1067
ENSMUST00000006094.5	122	1624	Cyp2d26	1502
ENSMUST00000006101.3	36	3539	Itgae	3503
ENSMUST00000006103.8	145	1248	Ctns	1103
ENSMUST00000006104.9	177	1544	P2rx5	1367
ENSMUST00000006105.6	60	1490	Shpk	1430
ENSMUST00000006112.6	416	3397	Ephb3	2981
ENSMUST00000006123.10	88	1260	Tuft1	1172
ENSMUST00000006128.6	115	1092	Rcn1	977
ENSMUST00000006136.10	467	1321	Dnase1	854
ENSMUST00000006137.8	48	2168	Trap1	2120
ENSMUST00000006151.12	273	1886	Tyrp1	1613
ENSMUST00000006178.4	65	1357	Kptn	1292
ENSMUST00000006181.6	220	1107	Napa	887
ENSMUST00000006217.9	130	906	Snf8	776
ENSMUST00000006221.13	112	3045	Vps54	2933
ENSMUST00000006235.8	130	1149	Ctsb	1019
ENSMUST00000006254.5	580	1314	Tbcb	734
ENSMUST00000006286.8	113	1519	Inpp5k	1406
ENSMUST00000006293.4	492	1403	Crkl	911
ENSMUST00000006301.10	124	2070	Lrwd1	1946
ENSMUST00000006311.12	570	1853	Tead4	1283
ENSMUST00000006341.3	45	1574	Prss16	1529
ENSMUST00000006353.13	157	1893	Cdkal1	1736
ENSMUST00000006362.3	189	872	Rhox6	683
ENSMUST00000006367.7	70	1512	Htra1	1442
ENSMUST00000006377.12	239	2623	Zbtb17	2384
ENSMUST00000006378.8	75	2138	Clcnkb	2063
ENSMUST00000006380.4	84	905	Fam131c	821
ENSMUST00000006381.10	206	1333	Fblim1	1127
ENSMUST00000006391.4	166	1290	Serpinb9	1124
ENSMUST00000006392.2	196	1329	Serpinb9b	1133
ENSMUST00000006397.6	76	1599	Epor	1523
ENSMUST00000006431.7	96	1637	Atp6v1b1	1541
ENSMUST00000006435.7	148	1683	Atp6v1b2	1535
ENSMUST00000006444.8	173	8062	Tep1	7889
ENSMUST00000006451.7	32	1354	Ttc5	1322
ENSMUST00000006467.13	310	1212	Arpc2	902
ENSMUST00000006470.13	1	8166	Kmt2b	8165
ENSMUST00000006476.5	142	915	Upk1a	773
ENSMUST00000006496.14	98	682	Rps9	584
ENSMUST00000006508.9	306	2012	Ggt1	1706
ENSMUST00000006544.8	61	1311	Gcat	1250
ENSMUST00000006556.10	25	1926	Mpl	1901
ENSMUST00000006557.12	138	977	Elovl1	839
ENSMUST00000006559.13	543	1823	Tpbg	1280
ENSMUST00000006562.5	20	823	Hyi	803
ENSMUST00000006565.12	232	1731	Cdc20	1499
ENSMUST00000006578.9	317	1843	Nectin4	1526
ENSMUST00000006587.6	61	876	Tmem189	815
ENSMUST00000006611.8	118	1026	Srm	908
ENSMUST00000006614.2	114	3047	Epha2	2933
ENSMUST00000006618.8	321	2729	Arhgef19	2408
ENSMUST00000006625.7	127	2136	Rbm14	2009
ENSMUST00000006626.4	56	2758	Actn3	2702
ENSMUST00000006629.13	269	7360	Sptbn1	7091
ENSMUST00000006632.7	78	932	Zdhhc24	854
ENSMUST00000006638.7	225	2030	Slc34a3	1805
ENSMUST00000006660.6	43	804	Prl7a2	761
ENSMUST00000006662.3	61	786	Prl8a9	725
ENSMUST00000006664.7	62	784	Prl8a1	722
ENSMUST00000006667.10	91	7374	Gvin1	7283
ENSMUST00000006669.5	147	1451	Pdk1	1304
ENSMUST00000006679.14	63	827	Prtn3	764
ENSMUST00000006687.4	39	659	Orm3	620
ENSMUST00000006692.5	57	1262	Mvd	1205
ENSMUST00000006697.16	212	2881	Itih3	2669
ENSMUST00000006701.7	142	1008	Stimate	866
ENSMUST00000006704.16	12	2747	Itih1	2735
ENSMUST00000006716.7	255	1349	Wnt6	1094
ENSMUST00000006718.14	656	1909	Wnt10a	1253
ENSMUST00000006721.2	72	665	Cryba2	593
ENSMUST00000006742.10	251	4639	Atp7b	4388
ENSMUST00000006745.3	34	249	Defb2	215
ENSMUST00000006749.9	293	3082	Slc4a1	2789
ENSMUST00000006750.7	274	1614	Rundc3a	1340
ENSMUST00000006760.2	42	1715	Cdt1	1673
ENSMUST00000006762.6	120	983	Snai3	863
ENSMUST00000006764.8	59	601	Aprt	542
ENSMUST00000006785.7	190	1587	Slc17a1	1397
ENSMUST00000006792.5	26	1003	Ncr1	977
ENSMUST00000006814.8	6	1244	Abhd1	1238
ENSMUST00000006818.3	118	747	Tcf23	629
ENSMUST00000006825.8	420	4190	Nphs1	3770
ENSMUST00000006828.8	68	2032	Aplp1	1964
ENSMUST00000006838.15	378	2705	Qars	2327
ENSMUST00000006851.14	273	2606	Qrich1	2333
ENSMUST00000006853.10	104	1615	P4htm	1511
ENSMUST00000006854.12	431	4513	Usp19	4082
ENSMUST00000006856.2	45	4442	Pola1	4397
ENSMUST00000006893.8	257	3502	D130043K22Rik	3245
ENSMUST00000006898.9	283	903	Gmnn	620
ENSMUST00000006900.6	212	634	Acot13	422
ENSMUST00000006903.7	1	2214	Zfp184	2213
ENSMUST00000006911.11	243	1154	Cdk4	911
ENSMUST00000006912.11	132	1349	Pip4k2a	1217
ENSMUST00000006914.10	297	1898	B4galnt1	1601
ENSMUST00000006915.13	48	854	Mettl1	806
ENSMUST00000006949.8	134	1600	Tph2	1466
ENSMUST00000006952.8	178	570	Saa4	392
ENSMUST00000006956.8	59	427	Saa3	368
ENSMUST00000006963.2	65	1453	Krt28	1388
ENSMUST00000006969.7	74	1342	Krt23	1268
ENSMUST00000006991.8	225	2957	Hcn1	2732
ENSMUST00000007005.13	85	1278	Acat2	1193
ENSMUST00000007007.13	192	1382	Wtap	1190
ENSMUST00000007012.5	230	898	Sod2	668
ENSMUST00000007042.5	118	1791	Ik	1673
ENSMUST00000007046.8	105	1589	Tmco6	1484
ENSMUST00000007130.14	288	2633	Ctnnb1	2345
ENSMUST00000007139.5	321	662	Eif1b	341
ENSMUST00000007156.4	29	814	Klk1b11	785
ENSMUST00000007161.7	64	831	Klk4	767
ENSMUST00000007207.14	123	2849	Clcn2	2726
ENSMUST00000007212.8	66	2792	Psmd2	2726
ENSMUST00000007216.8	166	1473	Ap2m1	1307
ENSMUST00000007236.4	137	826	Syngr3	689
ENSMUST00000007245.7	205	2880	Vwa7	2675
ENSMUST00000007248.4	174	2099	Hspa1l	1925
ENSMUST00000007249.14	18	2141	Slc44a4	2123
ENSMUST00000007250.13	249	2750	Msh5	2501
ENSMUST00000007251.13	35	1711	Abhd16a	1676
ENSMUST00000007253.5	155	1384	Neu1	1229
ENSMUST00000007255.12	301	1158	Ddah2	857
ENSMUST00000007257.9	483	1208	Clic1	725
ENSMUST00000007259.3	37	444	Ly6g6d	407
ENSMUST00000007266.13	129	524	Lsm2	395
ENSMUST00000007272.7	94	1548	Krt14	1454
ENSMUST00000007275.2	72	1385	Krt13	1313
ENSMUST00000007280.8	13	1422	Krt16	1409
ENSMUST00000007296.11	83	6934	Pole	6851
ENSMUST00000007301.13	45	5867	Myh3	5822
ENSMUST00000007317.7	262	1473	Krt19	1211
ENSMUST00000007318.1	70	1320	Krt31	1250
ENSMUST00000007340.3	214	3321	Atp12a	3107
ENSMUST00000007423.11	1	2994	Scube2	2993
ENSMUST00000007433.4	143	523	Kiss1	380
ENSMUST00000007444.13	116	1411	Strada	1295
ENSMUST00000007449.8	77	1027	Akr1b7	950
ENSMUST00000007482.7	50	550	Mrpl49	500
ENSMUST00000007559.14	316	1116	Gatad1	800
ENSMUST00000007584.3	124	3018	Pcdhac1	2894
ENSMUST00000007601.3	119	1603	2310003L06Rik	1484
ENSMUST00000007602.14	449	1285	M6pr	836
ENSMUST00000007708.13	196	1965	Ppp2r1a	1769
ENSMUST00000007738.10	105	1307	Hapln4	1202
ENSMUST00000007747.9	79	1992	Dus3l	1913
ENSMUST00000007757.14	91	1602	Tgfbr1	1511
ENSMUST00000007790.10	189	1343	Rad51c	1154
ENSMUST00000007799.12	116	652	Cav1	536
ENSMUST00000007803.11	239	940	Bcl2l1	701
ENSMUST00000007814.9	90	2336	Khsrp	2246
ENSMUST00000007865.6	489	1142	Ccdc124	653
ENSMUST00000007884.14	392	2149	Zfp54	1757
ENSMUST00000007921.8	130	552	0610009B22Rik	422
ENSMUST00000007949.3	167	649	Twist2	482
ENSMUST00000007959.13	503	1084	Rhoa	581
ENSMUST00000007980.6	244	1161	Hnrnpa0	917
ENSMUST00000007981.8	133	729	Prrg2	596
ENSMUST00000007993.15	399	2651	Rbm28	2252
ENSMUST00000008004.9	53	1495	Ddx49	1442
ENSMUST00000008016.2	383	742	Id3	359
ENSMUST00000008021.2	37	540	Tcap	503
ENSMUST00000008032.13	120	1397	Crlf1	1277
ENSMUST00000008036.8	115	459	Rplp1	344
ENSMUST00000008051.4	54	1229	Cabs1	1175
ENSMUST00000008052.12	221	1252	Hmgcll1	1031
ENSMUST00000008088.8	13	732	Ttc9b	719
ENSMUST00000008090.10	186	1028	Phox2a	842
ENSMUST00000008094.9	181	1500	Abhd8	1319
ENSMUST00000008179.6	559	1107	Mid1ip1	548
ENSMUST00000008280.13	284	1123	Fhl2	839
ENSMUST00000008297.4	311	3181	Clstn3	2870
ENSMUST00000008350.15	394	1575	Cers4	1181
ENSMUST00000008445.6	219	1376	Phax	1157
ENSMUST00000008451.11	81	713	1700109H08Rik	632
ENSMUST00000008462.10	158	1468	Relt	1310
ENSMUST00000008477.12	86	763	Snrpb2	677
ENSMUST00000008517.12	81	1580	Prpf31	1499
ENSMUST00000008528.7	173	883	Sertad1	710
ENSMUST00000008537.9	51	497	Carhsp1	446
ENSMUST00000008542.11	387	1616	Elk3	1229
ENSMUST00000008573.8	855	2069	Herpud2	1214
ENSMUST00000008579.13	139	1143	Rdh13	1004
ENSMUST00000008582.3	509	2698	Adam21	2189
ENSMUST00000008594.8	153	536	Nutf2	383
ENSMUST00000008605.5	145	1278	Fut1	1133
ENSMUST00000008626.9	79	798	Rnf151	719
ENSMUST00000008733.14	456	1553	Dnajb6	1097
ENSMUST00000008734.4	206	1519	Htr3b	1313
ENSMUST00000008745.12	226	867	Rab25	641
ENSMUST00000008748.7	48	1838	Ubqln4	1790
ENSMUST00000008812.8	58	516	Rps18	458
ENSMUST00000008826.13	87	731	Rpl10	644
ENSMUST00000008830.9	106	1743	Zfp955a	1637
ENSMUST00000008893.8	121	1575	Coro1b	1454
ENSMUST00000008907.13	642	2567	Man1a2	1925
ENSMUST00000008957.12	142	654	Tppp2	512
ENSMUST00000008987.4	198	833	Cldn13	635
ENSMUST00000008991.7	501	7667	Sptbn2	7166
ENSMUST00000008995.14	117	3347	Hdac4	3230
ENSMUST00000008999.11	779	4144	Hdac5	3365
ENSMUST00000009003.8	260	880	Rala	620
ENSMUST00000009018.3	1	591	Clec3a	590
ENSMUST00000009039.5	178	525	Rpl30	347
ENSMUST00000009058.9	111	3941	Abcb1b	3830
ENSMUST00000009099.12	141	2288	Mta1	2147
ENSMUST00000009102.8	77	1183	Vps72	1106
ENSMUST00000009120.7	447	1811	Gabpa	1364
ENSMUST00000009138.12	288	1685	Stk38	1397
ENSMUST00000009143.7	253	1545	Bmp7	1292
ENSMUST00000009157.3	175	444	Dynll1	269
ENSMUST00000009174.14	196	1101	Pdcl	905
ENSMUST00000009219.2	52	699	Cabp7	647
ENSMUST00000009220.4	72	584	Zmat5	512
ENSMUST00000009234.15	255	3086	Ap1b1	2831
ENSMUST00000009236.5	13	699	Derl3	686
ENSMUST00000009256.3	170	1474	Bcl2l13	1304
ENSMUST00000009259.4	95	1123	Spatc1l	1028
ENSMUST00000009321.10	425	2746	Dgcr8	2321
ENSMUST00000009329.2	53	346	Ccl8	293
ENSMUST00000009340.9	254	1531	Ifi211	1277
ENSMUST00000009356.10	66	1313	Serpinb2	1247
ENSMUST00000009358.8	165	830	Mymk	665
ENSMUST00000009390.9	88	3564	Trpm5	3476
ENSMUST00000009392.5	285	1076	Ascl2	791
ENSMUST00000009396.12	65	835	Tspan32	770
ENSMUST00000009411.8	251	1729	Zfp212	1478
ENSMUST00000009425.6	119	610	Rarres2	491
ENSMUST00000009435.11	103	627	Pttg1ip	524
ENSMUST00000009522.3	363	1823	Slc16a12	1460
ENSMUST00000009530.4	113	730	Timp1	617
ENSMUST00000009538.11	165	1925	Syn2	1760
ENSMUST00000009550.13	204	1493	Elk1	1289
ENSMUST00000009667.11	40	2772	Ush1c	2732
ENSMUST00000009679.10	114	1511	Rnmt	1397
ENSMUST00000009689.10	106	2112	Kcnq1	2006
ENSMUST00000009693.14	98	430	Srp14	332
ENSMUST00000009695.2	257	745	6330409D20Rik	488
ENSMUST00000009699.15	129	1247	Cdk9	1118
ENSMUST00000009705.13	364	2325	Eng	1961
ENSMUST00000009707.13	67	1032	Tor2a	965
ENSMUST00000009713.13	172	3447	Mrtfb	3275
ENSMUST00000009727.11	51	755	Syngr1	704
ENSMUST00000009732.7	106	1686	St6galnac1	1580
ENSMUST00000009740.8	15	1430	Taf7l	1415
ENSMUST00000009772.7	1	8358	Tex15	8357
ENSMUST00000009774.10	293	1222	Ppp2cb	929
ENSMUST00000009777.3	258	569	G0s2	311
ENSMUST00000009789.14	209	1813	P4ha1	1604
ENSMUST00000009790.13	112	699	Pla2g12b	587
ENSMUST00000009798.4	96	1736	Oit3	1640
ENSMUST00000009814.9	150	2993	Tex11	2843
ENSMUST00000009875.4	1555	3510	Kcnd1	1955
ENSMUST00000010007.8	203	1051	Sdhb	848
ENSMUST00000010020.11	53	571	Cox4i2	518
ENSMUST00000010038.9	125	1366	Snap47	1241
ENSMUST00000010044.7	106	1164	Wnt3a	1058
ENSMUST00000010049.5	77	1075	Kdsr	998
ENSMUST00000010085.3	93	2168	Nxf2	2075
ENSMUST00000010127.11	32	1819	Tktl1	1787
ENSMUST00000010188.8	160	1482	Zmynd10	1322
ENSMUST00000010189.2	535	1587	Tmem115	1052
ENSMUST00000010191.12	164	1585	Hyal2	1421
ENSMUST00000010192.10	248	1573	Ifrd2	1325
ENSMUST00000010195.13	62	1450	Hyal1	1388
ENSMUST00000010198.4	133	465	Tusc2	332
ENSMUST00000010201.8	151	1293	Nprl2	1142
ENSMUST00000010205.8	165	1217	Gnat1	1052
ENSMUST00000010208.13	289	1806	Slc38a3	1517
ENSMUST00000010241.13	160	2016	Nxf1	1856
ENSMUST00000010248.3	14	613	Tmem223	599
ENSMUST00000010249.6	38	697	Tmem179b	659
ENSMUST00000010250.3	258	1895	Slc22a6	1637
ENSMUST00000010251.10	273	1886	Slc22a8	1613
ENSMUST00000010254.15	107	1435	Stx5a	1328
ENSMUST00000010267.9	35	1738	Slc47a1	1703
ENSMUST00000010278.11	216	1244	Wdr77	1028
ENSMUST00000010279.9	168	797	Tmigd3	629
ENSMUST00000010280.10	42	782	Pifo	740
ENSMUST00000010286.7	77	826	Tnfrsf13b	749
ENSMUST00000010298.6	53	2209	Spire2	2156
ENSMUST00000010319.13	305	2518	Prox1	2213
ENSMUST00000010348.6	39	563	Fdx2	524
ENSMUST00000010421.6	99	6803	2610507B11Rik	6704
ENSMUST00000010434.7	55	753	AI597479	698
ENSMUST00000010451.7	181	906	Tmem86a	725
ENSMUST00000010502.12	196	1056	Ifi35	860
ENSMUST00000010506.9	28	873	Rdm1	845
ENSMUST00000010520.9	313	558	Nedd8	245
ENSMUST00000010536.8	30	782	Gosr1	752
ENSMUST00000010550.11	25	390	Mrpl52	365
ENSMUST00000010579.7	58	606	Spaca7	548
ENSMUST00000010673.6	54	656	Gm266	602
ENSMUST00000010682.3	100	474	Tsacc	374
ENSMUST00000010698.12	156	1937	Mettl16	1781
ENSMUST00000010736.8	228	1124	Dazl	896
ENSMUST00000010745.12	128	1384	Apol7a	1256
ENSMUST00000010753.13	91	1437	Psen2	1346
ENSMUST00000010795.4	100	1374	Acaa1b	1274
ENSMUST00000010807.5	165	1508	Fads1	1343
ENSMUST00000010899.13	85	2580	Cars	2495
ENSMUST00000010904.4	52	486	Phlda2	434
ENSMUST00000010940.10	22	1449	Asz1	1427
ENSMUST00000010941.5	299	1381	Wnt2	1082
ENSMUST00000010974.8	140	784	Kdelr3	644
ENSMUST00000010985.7	59	553	Cfap97d1	494
ENSMUST00000011029.11	125	598	Dnajc19	473
ENSMUST00000011055.6	114	839	Apip	725
ENSMUST00000011058.8	65	1570	Pdhx	1505
ENSMUST00000011152.13	98	1798	Mcoln2	1700
ENSMUST00000011178.4	239	2236	Slc5a1	1997
ENSMUST00000011262.3	181	1359	Panx3	1178
ENSMUST00000011298.13	71	982	Cfap161	911
ENSMUST00000011302.8	349	2379	Brf1	2030
ENSMUST00000011315.9	119	1432	Vipr2	1313
ENSMUST00000011391.11	47	1000	Prss45	953
ENSMUST00000011398.12	30	926	Thg1l	896
ENSMUST00000011400.7	123	2885	Adam19	2762
ENSMUST00000011445.7	73	786	Cd209d	713
ENSMUST00000011450.7	235	2166	Sugp1	1931
ENSMUST00000011492.14	131	2008	Acad9	1877
ENSMUST00000011493.5	121	1233	Dmrtc2	1112
ENSMUST00000011526.6	43	1044	Dhdh	1001
ENSMUST00000011607.5	84	1331	Cpb1	1247
ENSMUST00000011623.8	105	2465	Dennd1c	2360
ENSMUST00000011733.8	129	1619	Fsd1	1490
ENSMUST00000011776.7	126	764	Pinlyp	638
ENSMUST00000011895.13	153	7838	Sptbn4	7685
ENSMUST00000011896.7	126	890	Pgam1	764
ENSMUST00000011981.4	43	1122	Snapc2	1079
ENSMUST00000012028.13	124	753	Gltp	629
ENSMUST00000012104.6	1	2175	Ccnt1	2174
ENSMUST00000012152.12	230	1879	Dgcr2	1649
ENSMUST00000012161.4	98	2599	Scarf2	2501
ENSMUST00000012259.8	125	2494	Med15	2369
ENSMUST00000012281.7	730	2094	Bmp5	1364
ENSMUST00000012314.9	110	3031	Zfp729a	2921
ENSMUST00000012331.6	96	1103	Mogat1	1007
ENSMUST00000012348.8	61	717	Gstm2	656
ENSMUST00000012355.13	677	1246	Tex22	569
ENSMUST00000012426.2	57	1121	Wnt8a	1064
ENSMUST00000012540.4	216	1133	Nanog	917
ENSMUST00000012580.12	51	3059	Hps3	3008
ENSMUST00000012587.3	192	3350	Kif11	3158
ENSMUST00000012612.10	376	3138	Zmiz2	2762
ENSMUST00000012627.4	76	441	Rpa3	365
ENSMUST00000012664.10	361	1305	Phox2b	944
ENSMUST00000012798.13	105	1814	Siglecf	1709
ENSMUST00000012847.2	79	795	Cd209a	716
ENSMUST00000012849.14	85	429	Retn	344
ENSMUST00000012873.15	130	3267	Zfp729b	3137
ENSMUST00000013130.14	185	2575	Strn3	2390
ENSMUST00000013227.7	1	333	2200002J24Rik	332
ENSMUST00000013235.5	47	547	Tmem190	500
ENSMUST00000013262.14	761	2518	Zkscan17	1757
ENSMUST00000013294.15	297	1454	Gfod2	1157
ENSMUST00000013299.10	26	1066	Enkd1	1040
ENSMUST00000013302.6	142	1065	4933405L10Rik	923
ENSMUST00000013304.7	136	1191	Atp6v0d1	1055
ENSMUST00000013338.13	306	1784	Arih2	1478
ENSMUST00000013458.8	38	1171	Adh4	1133
ENSMUST00000013497.7	711	1814	4931406B18Rik	1103
ENSMUST00000013559.2	308	2041	Igf2bp1	1733
ENSMUST00000013633.11	189	1778	Fgfrl1	1589
ENSMUST00000013667.2	89	1990	Bcas1	1901
ENSMUST00000013693.10	46	597	Commd8	551
ENSMUST00000013737.12	35	1426	Ndufs2	1391
ENSMUST00000013759.5	88	3321	Fnbp4	3233
ENSMUST00000013766.12	39	710	Atraid	671
ENSMUST00000013771.14	199	1299	Trim54	1100
ENSMUST00000013773.11	176	6853	Cad	6677
ENSMUST00000013787.10	170	937	Lypd8	767
ENSMUST00000013797.2	98	805	1810065E05Rik	707
ENSMUST00000013807.7	949	2160	Pten	1211
ENSMUST00000013842.11	211	603	Pea15a	392
ENSMUST00000013845.12	151	780	Timm23	629
ENSMUST00000013851.3	93	647	Tnfaip8l2	554
ENSMUST00000013886.8	83	2431	Ppp1r12c	2348
ENSMUST00000013931.11	4	3795	Ehmt2	3791
ENSMUST00000013949.14	295	2103	Birc3	1808
ENSMUST00000013966.7	84	335	Elof1	251
ENSMUST00000013970.8	45	1310	Pip4k2c	1265
ENSMUST00000013995.12	105	7037	Abca4	6932
ENSMUST00000014022.14	278	1138	Rnf170	860
ENSMUST00000014058.10	149	985	Klk10	836
ENSMUST00000014063.5	100	843	Klk12	743
ENSMUST00000014065.15	150	1793	Clip3	1643
ENSMUST00000014072.5	312	953	Thap8	641
ENSMUST00000014118.3	29	580	Mcemp1	551
ENSMUST00000014174.13	80	1255	Pax5	1175
ENSMUST00000014220.14	108	542	Tctex1d2	434
ENSMUST00000014221.12	155	742	Chp1	587
ENSMUST00000014248.10	101	535	Sval2	434
ENSMUST00000014263.5	97	1692	Ugt1a6a	1595
